/home/cpaliard/Documents/stylegan2-ada-pytorch/projector.py:226: DeprecationWarning: LANCZOS is deprecated and will be removed in Pillow 10 (2023-07-01). Use Resampling.LANCZOS instead.
  target_pil = target_pil.resize((G.img_resolution, G.img_resolution), PIL.Image.LANCZOS)
Loading networks from "https://nvlabs-fi-cdn.nvidia.com/stylegan2-ada-pytorch/pretrained/ffhq.pkl"...
Computing W midpoint and stddev using 1 samples...
Setting up PyTorch plugin "bias_act_plugin"... Done.
Setting up PyTorch plugin "upfirdn2d_plugin"... /home/cpaliard/miniconda3/envs/sg_env/lib/python3.10/site-packages/torch/nn/modules/module.py:1130: UserWarning: operator() profile_node %106 : int = prim::profile_ivalue(%104)
 does not have profile information (Triggered internally at  ../torch/csrc/jit/codegen/cuda/graph_fuser.cpp:104.)
Setting up PyTorch plugin "upfirdn2d_plugin"... /home/cpaliard/miniconda3/envs/sg_env/lib/python3.10/site-packages/torch/nn/modules/module.py:1130: UserWarning: operator() profile_node %106 : int = prim::profile_ivalue(%104)
 does not have profile information (Triggered internally at  ../torch/csrc/jit/codegen/cuda/graph_fuser.cpp:104.)
  return forward_call(*input, **kwargs)
/home/cpaliard/miniconda3/envs/sg_env/lib/python3.10/site-packages/torch/nn/modules/module.py:1130: UserWarning: concrete shape for bias input is required to decompose into conv + bias (Triggered internally at  ../torch/csrc/jit/codegen/cuda/graph_fuser.cpp:2233.)
  return forward_call(*input, **kwargs)
Done.
step    1/1000: dist 0.6257 loss 21509.8262
step    2/1000: dist 0.6517 loss 75646.6094
step    3/1000: dist 0.6264 loss 75189.5859
step    4/1000: dist 0.6445 loss 74292.0781
step    5/1000: dist 0.6318 loss 72988.3438
step    6/1000: dist 0.6405 loss 71332.0312
step    7/1000: dist 0.6262 loss 69355.4609
step    8/1000: dist 0.6195 loss 67078.0234
step    9/1000: dist 0.6207 loss 64506.4023
step   10/1000: dist 0.5974 loss 61632.1523
step   11/1000: dist 0.5930 loss 58460.3008
step   12/1000: dist 0.5813 loss 55001.4180
step   13/1000: dist 0.5772 loss 51273.0195
step   14/1000: dist 0.5594 loss 47311.7383
step   15/1000: dist 0.5674 loss 43190.3672
step   16/1000: dist 0.5471 loss 39012.8828
step   17/1000: dist 0.5613 loss 34855.3086
step   18/1000: dist 0.5332 loss 30742.8945
step   19/1000: dist 0.5541 loss 26693.5859
step   20/1000: dist 0.5177 loss 22730.2324
step   21/1000: dist 0.5159 loss 18926.8828
step   22/1000: dist 0.5106 loss 15361.0508
step   23/1000: dist 0.4843 loss 12103.3760
step   24/1000: dist 0.4843 loss 9245.1660
step   25/1000: dist 0.5086 loss 6879.8242
step   26/1000: dist 0.4795 loss 5061.7012
step   27/1000: dist 0.5029 loss 3799.1311
step   28/1000: dist 0.4586 loss 3047.3274
step   29/1000: dist 0.4449 loss 2708.4812
step   30/1000: dist 0.4594 loss 2644.9631
step   31/1000: dist 0.4289 loss 2732.3518
step   32/1000: dist 0.4255 loss 2855.4131
step   33/1000: dist 0.4234 loss 2918.5356
step   34/1000: dist 0.4180 loss 2899.6865
step   35/1000: dist 0.4080 loss 2813.6733
step   36/1000: dist 0.3996 loss 2710.7805
step   37/1000: dist 0.4112 loss 2675.2725
step   38/1000: dist 0.3923 loss 2760.3289
step   39/1000: dist 0.3811 loss 2944.6482
step   40/1000: dist 0.3812 loss 3175.1301
step   41/1000: dist 0.3671 loss 3404.7170
step   42/1000: dist 0.3606 loss 3514.8262
step   43/1000: dist 0.3644 loss 3456.3328
step   44/1000: dist 0.3631 loss 3234.9580
step   45/1000: dist 0.3599 loss 2860.9250
step   46/1000: dist 0.3670 loss 2417.3455
step   47/1000: dist 0.3374 loss 1977.4901
step   48/1000: dist 0.3356 loss 1632.6074
step   49/1000: dist 0.3460 loss 1390.6536
step   50/1000: dist 0.3429 loss 1191.6230
step   51/1000: dist 0.3413 loss 1022.0255
step   52/1000: dist 0.3360 loss 850.0613
step   53/1000: dist 0.3321 loss 633.6757
step   54/1000: dist 0.3176 loss 429.1339
step   55/1000: dist 0.3331 loss 238.7882
step   56/1000: dist 0.3226 loss 135.8951
step   57/1000: dist 0.3185 loss 138.2237
step   58/1000: dist 0.3335 loss 219.2503
step   59/1000: dist 0.3142 loss 366.0451
step   60/1000: dist 0.3035 loss 485.1968
step   61/1000: dist 0.2959 loss 576.0778
step   62/1000: dist 0.3230 loss 584.0562
step   63/1000: dist 0.2939 loss 551.1315
step   64/1000: dist 0.2979 loss 484.2107
step   65/1000: dist 0.2950 loss 410.2437
step   66/1000: dist 0.2919 loss 335.3302
step   67/1000: dist 0.3058 loss 276.6623
step   68/1000: dist 0.2942 loss 220.3445
step   69/1000: dist 0.2831 loss 167.8556
step   70/1000: dist 0.2751 loss 110.7373
step   71/1000: dist 0.2825 loss 71.9331
step   72/1000: dist 0.2961 loss 40.4667
step   73/1000: dist 0.2762 loss 24.9397
step   74/1000: dist 0.2680 loss 33.1352
step   75/1000: dist 0.2842 loss 48.0026
step   76/1000: dist 0.2663 loss 75.4395
step   77/1000: dist 0.2731 loss 85.3202
step   78/1000: dist 0.2697 loss 92.1174
step   79/1000: dist 0.2667 loss 84.8189
step   80/1000: dist 0.2620 loss 76.9131
step   81/1000: dist 0.2635 loss 68.3377
step   82/1000: dist 0.2600 loss 66.1936
step   83/1000: dist 0.2638 loss 63.8243
step   84/1000: dist 0.2691 loss 58.9247
step   85/1000: dist 0.2693 loss 53.3845
step   86/1000: dist 0.2489 loss 41.7232
step   87/1000: dist 0.2457 loss 31.0496
step   88/1000: dist 0.2499 loss 23.0386
step   89/1000: dist 0.2594 loss 20.0567
step   90/1000: dist 0.2505 loss 19.1607
step   91/1000: dist 0.2523 loss 19.2114
step   92/1000: dist 0.2415 loss 15.3920
step   93/1000: dist 0.2393 loss 10.9737
step   94/1000: dist 0.2379 loss 9.6017
step   95/1000: dist 0.2373 loss 11.0045
step   96/1000: dist 0.2432 loss 13.5189
step   97/1000: dist 0.2430 loss 12.6918
step   98/1000: dist 0.2351 loss 12.2431
step   99/1000: dist 0.2382 loss 13.6718
step  100/1000: dist 0.2338 loss 14.5771
step  101/1000: dist 0.2353 loss 12.7483
step  102/1000: dist 0.2257 loss 9.3695
step  103/1000: dist 0.2323 loss 8.0195
step  104/1000: dist 0.2204 loss 8.0414
step  105/1000: dist 0.2288 loss 7.3368
step  106/1000: dist 0.2234 loss 5.8720
step  107/1000: dist 0.2191 loss 4.9827
step  108/1000: dist 0.2257 loss 4.7559
step  109/1000: dist 0.2362 loss 4.3702
step  110/1000: dist 0.2182 loss 3.8311
step  111/1000: dist 0.2113 loss 4.1946
step  112/1000: dist 0.2236 loss 6.0148
step  113/1000: dist 0.2111 loss 8.0305
step  114/1000: dist 0.2109 loss 8.8861
step  115/1000: dist 0.2121 loss 8.4441
step  116/1000: dist 0.2073 loss 7.6381
step  117/1000: dist 0.2142 loss 8.0045
step  118/1000: dist 0.2188 loss 10.3932
step  119/1000: dist 0.2148 loss 13.1161
step  120/1000: dist 0.2117 loss 11.9864
step  121/1000: dist 0.2150 loss 6.6691
step  122/1000: dist 0.2144 loss 3.6778
step  123/1000: dist 0.2054 loss 5.6532
step  124/1000: dist 0.2088 loss 7.7589
step  125/1000: dist 0.2120 loss 6.7657
step  126/1000: dist 0.1995 loss 6.9641
step  127/1000: dist 0.2017 loss 11.6850
step  128/1000: dist 0.2112 loss 17.0119
step  129/1000: dist 0.2117 loss 19.4531
step  130/1000: dist 0.2024 loss 18.4566
step  131/1000: dist 0.1973 loss 12.2761
step  132/1000: dist 0.2109 loss 6.4274
step  133/1000: dist 0.1971 loss 9.9849
step  134/1000: dist 0.2030 loss 18.4784
step  135/1000: dist 0.1972 loss 19.5923
step  136/1000: dist 0.2030 loss 14.9828
step  137/1000: dist 0.2062 loss 15.6141
step  138/1000: dist 0.2122 loss 18.9716
step  139/1000: dist 0.2019 loss 15.2977
step  140/1000: dist 0.1953 loss 8.3920
step  141/1000: dist 0.1947 loss 7.1845
step  142/1000: dist 0.1981 loss 8.9491
step  143/1000: dist 0.2169 loss 8.8939
step  144/1000: dist 0.2053 loss 7.3777
step  145/1000: dist 0.2078 loss 6.5886
step  146/1000: dist 0.1935 loss 7.6609
step  147/1000: dist 0.2130 loss 9.5793
step  148/1000: dist 0.1934 loss 10.9926
step  149/1000: dist 0.1871 loss 14.6329
step  150/1000: dist 0.1913 loss 21.3395
step  151/1000: dist 0.2056 loss 22.7057
step  152/1000: dist 0.1985 loss 14.0763
step  153/1000: dist 0.1914 loss 7.0007
step  154/1000: dist 0.1832 loss 11.0608
step  155/1000: dist 0.1895 loss 17.4101
step  156/1000: dist 0.1993 loss 15.3096
step  157/1000: dist 0.1842 loss 7.8275
step  158/1000: dist 0.1831 loss 4.5905
step  159/1000: dist 0.1864 loss 6.6912
step  160/1000: dist 0.1987 loss 8.4157
step  161/1000: dist 0.1911 loss 7.1969
step  162/1000: dist 0.1874 loss 4.9490
step  163/1000: dist 0.1866 loss 3.6191
step  164/1000: dist 0.2012 loss 3.9276
step  165/1000: dist 0.1916 loss 5.2542
step  166/1000: dist 0.1866 loss 5.3013
step  167/1000: dist 0.1864 loss 3.1777
step  168/1000: dist 0.1821 loss 2.0425
step  169/1000: dist 0.1848 loss 3.8388
step  170/1000: dist 0.1901 loss 5.4628
step  171/1000: dist 0.1769 loss 4.6750
step  172/1000: dist 0.1959 loss 4.4857
step  173/1000: dist 0.1790 loss 7.0509
step  174/1000: dist 0.1744 loss 9.6146
step  175/1000: dist 0.1758 loss 9.3814
step  176/1000: dist 0.1748 loss 8.2390
step  177/1000: dist 0.1853 loss 9.4907
step  178/1000: dist 0.1750 loss 13.8626
step  179/1000: dist 0.1703 loss 18.0437
step  180/1000: dist 0.1804 loss 16.5782
step  181/1000: dist 0.1774 loss 8.6282
step  182/1000: dist 0.1678 loss 2.7132
step  183/1000: dist 0.1733 loss 4.6956
step  184/1000: dist 0.1786 loss 8.7885
step  185/1000: dist 0.1757 loss 7.3280
step  186/1000: dist 0.1701 loss 3.2203
step  187/1000: dist 0.1675 loss 3.2376
step  188/1000: dist 0.1667 loss 5.5712
step  189/1000: dist 0.1691 loss 4.8721
step  190/1000: dist 0.1739 loss 2.6353
step  191/1000: dist 0.1653 loss 2.7590
step  192/1000: dist 0.1660 loss 4.0768
step  193/1000: dist 0.1704 loss 4.3109
step  194/1000: dist 0.1636 loss 4.5865
step  195/1000: dist 0.1600 loss 5.9234
step  196/1000: dist 0.1693 loss 7.5812
step  197/1000: dist 0.1846 loss 9.9450
step  198/1000: dist 0.1759 loss 13.2403
step  199/1000: dist 0.1600 loss 14.7974
step  200/1000: dist 0.1633 loss 11.4183
step  201/1000: dist 0.1622 loss 5.2324
step  202/1000: dist 0.1621 loss 1.6221
step  203/1000: dist 0.1605 loss 2.6978
step  204/1000: dist 0.1628 loss 5.6531
step  205/1000: dist 0.1559 loss 6.6449
step  206/1000: dist 0.1558 loss 4.5000
step  207/1000: dist 0.1660 loss 1.9386
step  208/1000: dist 0.1567 loss 1.9353
step  209/1000: dist 0.1561 loss 3.4643
step  210/1000: dist 0.1548 loss 3.5632
step  211/1000: dist 0.1683 loss 2.4525
step  212/1000: dist 0.1531 loss 2.7279
step  213/1000: dist 0.1607 loss 4.7629
step  214/1000: dist 0.1603 loss 6.7015
step  215/1000: dist 0.1541 loss 8.6304
step  216/1000: dist 0.1549 loss 11.6982
step  217/1000: dist 0.1532 loss 13.4404
step  218/1000: dist 0.1573 loss 9.2659
step  219/1000: dist 0.1529 loss 2.5855
step  220/1000: dist 0.1608 loss 1.5920
step  221/1000: dist 0.1575 loss 6.2300
step  222/1000: dist 0.1582 loss 8.6455
step  223/1000: dist 0.1528 loss 5.9667
step  224/1000: dist 0.1563 loss 5.3644
step  225/1000: dist 0.1507 loss 10.8484
step  226/1000: dist 0.1716 loss 15.6329
step  227/1000: dist 0.1621 loss 12.9151
step  228/1000: dist 0.1512 loss 6.0523
step  229/1000: dist 0.1651 loss 3.2467
step  230/1000: dist 0.1587 loss 5.6253
step  231/1000: dist 0.1612 loss 8.8658
step  232/1000: dist 0.1505 loss 10.7846
step  233/1000: dist 0.1476 loss 11.3124
step  234/1000: dist 0.1522 loss 10.7655
step  235/1000: dist 0.1564 loss 10.1931
step  236/1000: dist 0.1620 loss 10.3389
step  237/1000: dist 0.1541 loss 9.2072
step  238/1000: dist 0.1532 loss 5.9550
step  239/1000: dist 0.1474 loss 4.1526
step  240/1000: dist 0.1498 loss 6.4247
step  241/1000: dist 0.1506 loss 10.3245
step  242/1000: dist 0.1686 loss 12.7187
step  243/1000: dist 0.1528 loss 14.2979
step  244/1000: dist 0.1457 loss 16.8166
step  245/1000: dist 0.1479 loss 19.6820
step  246/1000: dist 0.1476 loss 21.2584
step  247/1000: dist 0.1509 loss 19.9249
step  248/1000: dist 0.1509 loss 15.8547
step  249/1000: dist 0.1596 loss 11.4444
step  250/1000: dist 0.1500 loss 8.8791
step  251/1000: dist 0.1502 loss 8.4845
step  252/1000: dist 0.1470 loss 9.5650
step  253/1000: dist 0.1588 loss 11.7964
step  254/1000: dist 0.1525 loss 14.5615
step  255/1000: dist 0.1465 loss 19.5792
step  256/1000: dist 0.1475 loss 26.8707
step  257/1000: dist 0.1544 loss 29.8006
step  258/1000: dist 0.1513 loss 25.5512
step  259/1000: dist 0.1417 loss 22.4873
step  260/1000: dist 0.1435 loss 26.9527
step  261/1000: dist 0.1490 loss 32.2261
step  262/1000: dist 0.1558 loss 30.1327
step  263/1000: dist 0.1384 loss 26.0458
step  264/1000: dist 0.1423 loss 26.8839
step  265/1000: dist 0.1384 loss 27.9383
step  266/1000: dist 0.1408 loss 24.0721
step  267/1000: dist 0.1440 loss 18.7359
step  268/1000: dist 0.1420 loss 19.1342
step  269/1000: dist 0.1401 loss 22.6749
step  270/1000: dist 0.1388 loss 17.8390
step  271/1000: dist 0.1369 loss 8.0313
step  272/1000: dist 0.1368 loss 9.9922
step  273/1000: dist 0.1429 loss 20.4622
step  274/1000: dist 0.1370 loss 20.6282
step  275/1000: dist 0.1335 loss 13.4322
step  276/1000: dist 0.1417 loss 15.1119
step  277/1000: dist 0.1378 loss 21.6281
step  278/1000: dist 0.1341 loss 20.3651
step  279/1000: dist 0.1404 loss 14.1254
step  280/1000: dist 0.1385 loss 9.1255
step  281/1000: dist 0.1356 loss 6.5168
step  282/1000: dist 0.1336 loss 7.7959
step  283/1000: dist 0.1328 loss 10.8626
step  284/1000: dist 0.1334 loss 8.9282
step  285/1000: dist 0.1311 loss 3.6952
step  286/1000: dist 0.1322 loss 3.5937
step  287/1000: dist 0.1326 loss 7.0340
step  288/1000: dist 0.1307 loss 6.7027
step  289/1000: dist 0.1290 loss 3.5192
step  290/1000: dist 0.1307 loss 2.6218
step  291/1000: dist 0.1309 loss 3.8040
step  292/1000: dist 0.1284 loss 3.9723
step  293/1000: dist 0.1283 loss 2.7732
step  294/1000: dist 0.1279 loss 2.0055
step  295/1000: dist 0.1250 loss 2.4657
step  296/1000: dist 0.1296 loss 2.8144
step  297/1000: dist 0.1306 loss 1.9535
step  298/1000: dist 0.1340 loss 1.2271
step  299/1000: dist 0.1266 loss 1.9365
step  300/1000: dist 0.1280 loss 2.8431
step  301/1000: dist 0.1258 loss 2.9286
step  302/1000: dist 0.1265 loss 3.8967
step  303/1000: dist 0.1215 loss 7.3783
step  304/1000: dist 0.1239 loss 13.0539
step  305/1000: dist 0.1244 loss 19.9542
step  306/1000: dist 0.1230 loss 24.5787
step  307/1000: dist 0.1301 loss 21.0394
step  308/1000: dist 0.1247 loss 12.6221
step  309/1000: dist 0.1265 loss 11.6024
step  310/1000: dist 0.1238 loss 16.5130
step  311/1000: dist 0.1239 loss 13.7959
step  312/1000: dist 0.1253 loss 3.9017
step  313/1000: dist 0.1241 loss 2.7740
step  314/1000: dist 0.1241 loss 11.0222
step  315/1000: dist 0.1220 loss 12.8873
step  316/1000: dist 0.1263 loss 7.9792
step  317/1000: dist 0.1216 loss 9.6355
step  318/1000: dist 0.1200 loss 15.8819
step  319/1000: dist 0.1199 loss 16.0072
step  320/1000: dist 0.1194 loss 11.7905
step  321/1000: dist 0.1260 loss 8.6336
step  322/1000: dist 0.1197 loss 7.7505
step  323/1000: dist 0.1193 loss 12.9008
step  324/1000: dist 0.1191 loss 22.6310
step  325/1000: dist 0.1197 loss 24.3891
step  326/1000: dist 0.1200 loss 13.6036
step  327/1000: dist 0.1213 loss 4.1883
step  328/1000: dist 0.1209 loss 6.1000
step  329/1000: dist 0.1192 loss 12.9345
step  330/1000: dist 0.1207 loss 15.7840
step  331/1000: dist 0.1182 loss 14.3985
step  332/1000: dist 0.1195 loss 17.7460
step  333/1000: dist 0.1189 loss 29.5250
step  334/1000: dist 0.1200 loss 36.7989
step  335/1000: dist 0.1190 loss 27.5396
step  336/1000: dist 0.1169 loss 11.6042
step  337/1000: dist 0.1206 loss 7.2572
step  338/1000: dist 0.1215 loss 14.3525
step  339/1000: dist 0.1187 loss 21.5055
step  340/1000: dist 0.1223 loss 23.4276
step  341/1000: dist 0.1194 loss 22.9393
step  342/1000: dist 0.1201 loss 25.1466
step  343/1000: dist 0.1179 loss 28.8659
step  344/1000: dist 0.1208 loss 26.6293
step  345/1000: dist 0.1261 loss 17.9467
step  346/1000: dist 0.1218 loss 14.7212
step  347/1000: dist 0.1149 loss 22.3566
step  348/1000: dist 0.1209 loss 31.3184
step  349/1000: dist 0.1194 loss 33.7481
step  350/1000: dist 0.1190 loss 32.6001
step  351/1000: dist 0.1147 loss 31.6457
step  352/1000: dist 0.1206 loss 26.6218
step  353/1000: dist 0.1220 loss 15.7013
step  354/1000: dist 0.1158 loss 8.4556
step  355/1000: dist 0.1165 loss 11.9515
step  356/1000: dist 0.1115 loss 17.2543
step  357/1000: dist 0.1223 loss 13.1151
step  358/1000: dist 0.1169 loss 5.8730
step  359/1000: dist 0.1151 loss 7.2529
step  360/1000: dist 0.1138 loss 11.5831
step  361/1000: dist 0.1123 loss 8.1680
step  362/1000: dist 0.1130 loss 2.6486
step  363/1000: dist 0.1126 loss 4.4811
step  364/1000: dist 0.1132 loss 7.9440
step  365/1000: dist 0.1111 loss 5.6994
step  366/1000: dist 0.1157 loss 2.6645
step  367/1000: dist 0.1121 loss 3.0952
step  368/1000: dist 0.1103 loss 3.6024
step  369/1000: dist 0.1124 loss 3.0791
step  370/1000: dist 0.1102 loss 3.3305
step  371/1000: dist 0.1116 loss 2.9832
step  372/1000: dist 0.1161 loss 1.5683
step  373/1000: dist 0.1123 loss 1.5834
step  374/1000: dist 0.1113 loss 2.5995
step  375/1000: dist 0.1148 loss 2.3298
step  376/1000: dist 0.1095 loss 1.7018
step  377/1000: dist 0.1129 loss 2.1347
step  378/1000: dist 0.1101 loss 2.7648
step  379/1000: dist 0.1122 loss 3.6329
step  380/1000: dist 0.1176 loss 5.7008
step  381/1000: dist 0.1196 loss 8.4373
step  382/1000: dist 0.1069 loss 11.1239
step  383/1000: dist 0.1090 loss 12.9451
step  384/1000: dist 0.1099 loss 11.1158
step  385/1000: dist 0.1143 loss 5.2246
step  386/1000: dist 0.1078 loss 0.7950
step  387/1000: dist 0.1079 loss 2.0012
step  388/1000: dist 0.1095 loss 5.5729
step  389/1000: dist 0.1085 loss 6.2237
step  390/1000: dist 0.1079 loss 3.7280
step  391/1000: dist 0.1060 loss 2.5226
step  392/1000: dist 0.1058 loss 5.1606
step  393/1000: dist 0.1049 loss 8.9981
step  394/1000: dist 0.1053 loss 9.8173
step  395/1000: dist 0.1060 loss 6.9862
step  396/1000: dist 0.1082 loss 3.4865
step  397/1000: dist 0.1057 loss 2.2524
step  398/1000: dist 0.1048 loss 2.9961
step  399/1000: dist 0.1050 loss 4.0680
step  400/1000: dist 0.1071 loss 4.6575
step  401/1000: dist 0.1048 loss 4.6795
step  402/1000: dist 0.1047 loss 5.8755
step  403/1000: dist 0.1024 loss 10.8164
step  404/1000: dist 0.1031 loss 19.8597
step  405/1000: dist 0.1039 loss 27.5447
step  406/1000: dist 0.1080 loss 24.4556
step  407/1000: dist 0.1049 loss 9.2522
step  408/1000: dist 0.1021 loss 1.5580
step  409/1000: dist 0.1022 loss 9.5194
step  410/1000: dist 0.1061 loss 14.1009
step  411/1000: dist 0.1032 loss 5.2818
step  412/1000: dist 0.1039 loss 1.3050
step  413/1000: dist 0.1032 loss 8.3171
step  414/1000: dist 0.1053 loss 7.5405
step  415/1000: dist 0.1024 loss 0.7127
step  416/1000: dist 0.1029 loss 3.7641
step  417/1000: dist 0.1031 loss 6.9524
step  418/1000: dist 0.1027 loss 2.2993
step  419/1000: dist 0.1001 loss 3.0356
step  420/1000: dist 0.1009 loss 7.6097
step  421/1000: dist 0.1005 loss 7.4591
step  422/1000: dist 0.1059 loss 10.8425
step  423/1000: dist 0.0995 loss 17.3134
step  424/1000: dist 0.1011 loss 17.2832
step  425/1000: dist 0.1037 loss 14.7771
step  426/1000: dist 0.1005 loss 14.6925
step  427/1000: dist 0.0985 loss 17.7207
step  428/1000: dist 0.1009 loss 23.9177
step  429/1000: dist 0.1023 loss 22.4764
step  430/1000: dist 0.0988 loss 9.8826
step  431/1000: dist 0.0999 loss 4.8313
step  432/1000: dist 0.0988 loss 13.7466
step  433/1000: dist 0.0978 loss 20.5405
step  434/1000: dist 0.0980 loss 16.0134
step  435/1000: dist 0.0997 loss 8.1531
step  436/1000: dist 0.0999 loss 6.8764
step  437/1000: dist 0.0971 loss 9.0636
step  438/1000: dist 0.0971 loss 6.4123
step  439/1000: dist 0.0980 loss 4.1187
step  440/1000: dist 0.0967 loss 9.8589
step  441/1000: dist 0.0965 loss 15.6394
step  442/1000: dist 0.0987 loss 15.9614
step  443/1000: dist 0.0967 loss 18.5081
step  444/1000: dist 0.0962 loss 22.4658
step  445/1000: dist 0.0971 loss 16.6564
step  446/1000: dist 0.0981 loss 5.1861
step  447/1000: dist 0.0993 loss 2.6917
step  448/1000: dist 0.0967 loss 9.3557
step  449/1000: dist 0.0968 loss 12.8214
step  450/1000: dist 0.0951 loss 8.8007
step  451/1000: dist 0.0949 loss 6.8849
step  452/1000: dist 0.0991 loss 12.8717
step  453/1000: dist 0.0955 loss 19.8587
step  454/1000: dist 0.0956 loss 19.6895
step  455/1000: dist 0.0948 loss 13.0367
step  456/1000: dist 0.0956 loss 6.2499
step  457/1000: dist 0.0952 loss 4.5266
step  458/1000: dist 0.0946 loss 6.5805
step  459/1000: dist 0.0937 loss 8.5608
step  460/1000: dist 0.0945 loss 7.7171
step  461/1000: dist 0.0933 loss 4.3894
step  462/1000: dist 0.0939 loss 3.1072
step  463/1000: dist 0.0951 loss 5.9095
step  464/1000: dist 0.0929 loss 8.4107
step  465/1000: dist 0.0932 loss 7.8763
step  466/1000: dist 0.0947 loss 9.5164
step  467/1000: dist 0.0919 loss 16.7083
step  468/1000: dist 0.0922 loss 24.2648
step  469/1000: dist 0.0932 loss 27.3326
step  470/1000: dist 0.0919 loss 29.2339
step  471/1000: dist 0.0932 loss 32.6063
step  472/1000: dist 0.0933 loss 31.0713
step  473/1000: dist 0.0941 loss 24.2657
step  474/1000: dist 0.0928 loss 23.3997
step  475/1000: dist 0.0920 loss 28.8533
step  476/1000: dist 0.0943 loss 24.8005
step  477/1000: dist 0.0933 loss 10.8379
step  478/1000: dist 0.0917 loss 7.8313
step  479/1000: dist 0.0923 loss 20.5146
step  480/1000: dist 0.0923 loss 28.9953
step  481/1000: dist 0.0921 loss 29.3036
step  482/1000: dist 0.0915 loss 39.6243
step  483/1000: dist 0.0907 loss 58.2638
step  484/1000: dist 0.0918 loss 59.5517
step  485/1000: dist 0.0914 loss 38.0648
step  486/1000: dist 0.0902 loss 15.3068
step  487/1000: dist 0.0908 loss 10.0476
step  488/1000: dist 0.0906 loss 20.2046
step  489/1000: dist 0.0907 loss 26.7971
step  490/1000: dist 0.0898 loss 16.3375
step  491/1000: dist 0.0891 loss 4.9084
step  492/1000: dist 0.0893 loss 10.6803
step  493/1000: dist 0.0897 loss 17.2269
step  494/1000: dist 0.0893 loss 8.9058
step  495/1000: dist 0.0884 loss 3.1730
step  496/1000: dist 0.0893 loss 9.0521
step  497/1000: dist 0.0894 loss 9.9468
step  498/1000: dist 0.0915 loss 3.8210
step  499/1000: dist 0.0895 loss 3.7534
step  500/1000: dist 0.0908 loss 6.7898
step  501/1000: dist 0.0889 loss 4.6897
step  502/1000: dist 0.0905 loss 2.5501
step  503/1000: dist 0.0908 loss 3.8959
step  504/1000: dist 0.0888 loss 4.0269
step  505/1000: dist 0.0894 loss 2.7574
